method,split,seed,fold,far,recall_050,threshold,consecutive
v2 teacher,development,21,1,0.07407407407407407,0.6363636363636364,0.75,1
v2 teacher,development,21,1,0.037037037037037035,0.6103896103896104,0.75,2
v2 teacher,development,21,1,0.037037037037037035,0.5194805194805194,0.75,3
v2 teacher,development,21,1,0.037037037037037035,0.4675324675324675,0.75,4
v2 teacher,development,21,1,0.07407407407407407,0.6363636363636364,0.8,1
v2 teacher,development,21,1,0.037037037037037035,0.5844155844155844,0.8,2
v2 teacher,development,21,1,0.037037037037037035,0.4805194805194805,0.8,3
v2 teacher,development,21,1,0.037037037037037035,0.4675324675324675,0.8,4
v2 teacher,development,21,1,0.07407407407407407,0.6233766233766234,0.85,1
v2 teacher,development,21,1,0.037037037037037035,0.5584415584415584,0.85,2
v2 teacher,development,21,1,0.037037037037037035,0.45454545454545453,0.85,3
v2 teacher,development,21,1,0.037037037037037035,0.4155844155844156,0.85,4
v2 teacher,development,21,1,0.07407407407407407,0.6103896103896104,0.9,1
v2 teacher,development,21,1,0.037037037037037035,0.5194805194805194,0.9,2
v2 teacher,development,21,1,0.037037037037037035,0.4025974025974026,0.9,3
v2 teacher,development,21,1,0.037037037037037035,0.36363636363636365,0.9,4
v2 teacher,development,21,2,0.19230769230769232,0.620253164556962,0.1,1
v2 teacher,development,21,2,0.19230769230769232,0.5316455696202531,0.1,2
v2 teacher,development,21,2,0.19230769230769232,0.45569620253164556,0.1,3
v2 teacher,development,21,2,0.19230769230769232,0.3670886075949367,0.1,4
v2 teacher,development,21,2,0.19230769230769232,0.5822784810126582,0.15,1
v2 teacher,development,21,2,0.19230769230769232,0.4810126582278481,0.15,2
v2 teacher,development,21,2,0.19230769230769232,0.4177215189873418,0.15,3
v2 teacher,development,21,2,0.15384615384615385,0.31645569620253167,0.15,4
v2 teacher,development,21,2,0.19230769230769232,0.5316455696202531,0.2,1
v2 teacher,development,21,2,0.19230769230769232,0.43037974683544306,0.2,2
v2 teacher,development,21,2,0.19230769230769232,0.35443037974683544,0.2,3
v2 teacher,development,21,2,0.15384615384615385,0.27848101265822783,0.2,4
v2 teacher,development,21,2,0.19230769230769232,0.5189873417721519,0.25,1
v2 teacher,development,21,2,0.15384615384615385,0.4050632911392405,0.25,2
v2 teacher,development,21,2,0.15384615384615385,0.35443037974683544,0.25,3
v2 teacher,development,21,2,0.15384615384615385,0.25316455696202533,0.25,4
v2 teacher,development,21,2,0.19230769230769232,0.4810126582278481,0.3,1
v2 teacher,development,21,2,0.15384615384615385,0.3670886075949367,0.3,2
v2 teacher,development,21,2,0.15384615384615385,0.2911392405063291,0.3,3
v2 teacher,development,21,2,0.15384615384615385,0.25316455696202533,0.3,4
v2 teacher,development,21,2,0.15384615384615385,0.46835443037974683,0.35,1
v2 teacher,development,21,2,0.15384615384615385,0.3670886075949367,0.35,2
v2 teacher,development,21,2,0.15384615384615385,0.27848101265822783,0.35,3
v2 teacher,development,21,2,0.15384615384615385,0.25316455696202533,0.35,4
v2 teacher,development,21,2,0.15384615384615385,0.45569620253164556,0.4,1
v2 teacher,development,21,2,0.15384615384615385,0.34177215189873417,0.4,2
v2 teacher,development,21,2,0.15384615384615385,0.27848101265822783,0.4,3
v2 teacher,development,21,2,0.15384615384615385,0.24050632911392406,0.4,4
v2 teacher,development,21,2,0.15384615384615385,0.43037974683544306,0.45,1
v2 teacher,development,21,2,0.15384615384615385,0.31645569620253167,0.45,2
v2 teacher,development,21,2,0.15384615384615385,0.25316455696202533,0.45,3
v2 teacher,development,21,2,0.11538461538461539,0.20253164556962025,0.45,4
v2 teacher,development,21,2,0.15384615384615385,0.4050632911392405,0.5,1
v2 teacher,development,21,2,0.15384615384615385,0.27848101265822783,0.5,2
v2 teacher,development,21,2,0.11538461538461539,0.22784810126582278,0.5,3
v2 teacher,development,21,2,0.11538461538461539,0.189873417721519,0.5,4
v2 teacher,development,21,2,0.15384615384615385,0.3924050632911392,0.55,1
v2 teacher,development,21,2,0.15384615384615385,0.27848101265822783,0.55,2
v2 teacher,development,21,2,0.11538461538461539,0.21518987341772153,0.55,3
v2 teacher,development,21,2,0.11538461538461539,0.17721518987341772,0.55,4
v2 teacher,development,21,2,0.15384615384615385,0.34177215189873417,0.6,1
v2 teacher,development,21,2,0.15384615384615385,0.27848101265822783,0.6,2
v2 teacher,development,21,2,0.11538461538461539,0.20253164556962025,0.6,3
v2 teacher,development,21,2,0.11538461538461539,0.17721518987341772,0.6,4
v2 teacher,development,21,2,0.15384615384615385,0.2911392405063291,0.65,1
v2 teacher,development,21,2,0.15384615384615385,0.26582278481012656,0.65,2
v2 teacher,development,21,2,0.11538461538461539,0.20253164556962025,0.65,3
v2 teacher,development,21,2,0.11538461538461539,0.17721518987341772,0.65,4
v2 teacher,development,21,2,0.11538461538461539,0.27848101265822783,0.7,1
v2 teacher,development,21,2,0.11538461538461539,0.25316455696202533,0.7,2
v2 teacher,development,21,2,0.07692307692307693,0.20253164556962025,0.7,3
v2 teacher,development,21,2,0.07692307692307693,0.1518987341772152,0.7,4
v2 teacher,development,21,2,0.11538461538461539,0.26582278481012656,0.75,1
v2 teacher,development,21,2,0.11538461538461539,0.21518987341772153,0.75,2
v2 teacher,development,21,2,0.07692307692307693,0.17721518987341772,0.75,3
v2 teacher,development,21,2,0.07692307692307693,0.11392405063291139,0.75,4
v2 teacher,development,21,2,0.11538461538461539,0.25316455696202533,0.8,1
v2 teacher,development,21,2,0.11538461538461539,0.17721518987341772,0.8,2
v2 teacher,development,21,2,0.07692307692307693,0.16455696202531644,0.8,3
v2 teacher,development,21,2,0.07692307692307693,0.10126582278481013,0.8,4
v2 teacher,development,21,2,0.11538461538461539,0.24050632911392406,0.85,1
v2 teacher,development,21,2,0.11538461538461539,0.17721518987341772,0.85,2
v2 teacher,development,21,2,0.07692307692307693,0.1518987341772152,0.85,3
v2 teacher,development,21,2,0.07692307692307693,0.10126582278481013,0.85,4
v2 teacher,development,21,2,0.11538461538461539,0.20253164556962025,0.9,1
v2 teacher,development,21,2,0.07692307692307693,0.1518987341772152,0.9,2
v2 teacher,development,21,2,0.07692307692307693,0.10126582278481013,0.9,3
v2 teacher,development,21,2,0.07692307692307693,0.0759493670886076,0.9,4
v2 teacher,development,21,3,0.14814814814814814,0.7209302325581395,0.1,1
v2 teacher,development,21,3,0.14814814814814814,0.6046511627906976,0.1,2
v2 teacher,development,21,3,0.14814814814814814,0.5581395348837209,0.1,3
v2 teacher,development,21,3,0.14814814814814814,0.46511627906976744,0.1,4
v2 teacher,development,21,3,0.14814814814814814,0.6976744186046512,0.15,1
v2 teacher,development,21,3,0.14814814814814814,0.5930232558139535,0.15,2
v2 teacher,development,21,3,0.14814814814814814,0.5116279069767442,0.15,3
v2 teacher,development,21,3,0.14814814814814814,0.45348837209302323,0.15,4
v2 teacher,development,21,3,0.14814814814814814,0.686046511627907,0.2,1
v2 teacher,development,21,3,0.14814814814814814,0.5581395348837209,0.2,2
v2 teacher,development,21,3,0.14814814814814814,0.47674418604651164,0.2,3
v2 teacher,development,21,3,0.14814814814814814,0.4418604651162791,0.2,4
v2 teacher,development,21,3,0.14814814814814814,0.6627906976744186,0.25,1
v2 teacher,development,21,3,0.14814814814814814,0.5465116279069767,0.25,2
v2 teacher,development,21,3,0.14814814814814814,0.47674418604651164,0.25,3
v2 teacher,development,21,3,0.14814814814814814,0.4069767441860465,0.25,4
v2 teacher,development,21,3,0.14814814814814814,0.6162790697674418,0.3,1
v2 teacher,development,21,3,0.14814814814814814,0.5232558139534884,0.3,2
v2 teacher,development,21,3,0.14814814814814814,0.45348837209302323,0.3,3
v2 teacher,development,21,3,0.14814814814814814,0.3953488372093023,0.3,4
v2 teacher,development,21,3,0.14814814814814814,0.6046511627906976,0.35,1
v2 teacher,development,21,3,0.14814814814814814,0.5116279069767442,0.35,2
v2 teacher,development,21,3,0.14814814814814814,0.45348837209302323,0.35,3
v2 teacher,development,21,3,0.14814814814814814,0.3953488372093023,0.35,4
v2 teacher,development,21,3,0.14814814814814814,0.5697674418604651,0.4,1
v2 teacher,development,21,3,0.14814814814814814,0.5116279069767442,0.4,2
v2 teacher,development,21,3,0.1111111111111111,0.45348837209302323,0.4,3
v2 teacher,development,21,3,0.1111111111111111,0.37209302325581395,0.4,4
v2 teacher,development,21,3,0.14814814814814814,0.5581395348837209,0.45,1
v2 teacher,development,21,3,0.14814814814814814,0.4883720930232558,0.45,2
v2 teacher,development,21,3,0.1111111111111111,0.43023255813953487,0.45,3
v2 teacher,development,21,3,0.1111111111111111,0.3488372093023256,0.45,4
v2 teacher,development,21,3,0.14814814814814814,0.5232558139534884,0.5,1
v2 teacher,development,21,3,0.14814814814814814,0.47674418604651164,0.5,2
v2 teacher,development,21,3,0.1111111111111111,0.3953488372093023,0.5,3
v2 teacher,development,21,3,0.1111111111111111,0.3372093023255814,0.5,4
v2 teacher,development,21,3,0.14814814814814814,0.5232558139534884,0.55,1
v2 teacher,development,21,3,0.14814814814814814,0.47674418604651164,0.55,2
v2 teacher,development,21,3,0.1111111111111111,0.38372093023255816,0.55,3
v2 teacher,development,21,3,0.1111111111111111,0.32558139534883723,0.55,4
v2 teacher,development,21,3,0.14814814814814814,0.5116279069767442,0.6,1
v2 teacher,development,21,3,0.1111111111111111,0.46511627906976744,0.6,2
v2 teacher,development,21,3,0.1111111111111111,0.38372093023255816,0.6,3
v2 teacher,development,21,3,0.1111111111111111,0.32558139534883723,0.6,4
v2 teacher,development,21,3,0.14814814814814814,0.5116279069767442,0.65,1
v2 teacher,development,21,3,0.1111111111111111,0.4418604651162791,0.65,2
v2 teacher,development,21,3,0.1111111111111111,0.38372093023255816,0.65,3
v2 teacher,development,21,3,0.1111111111111111,0.32558139534883723,0.65,4
v2 teacher,development,21,3,0.14814814814814814,0.5,0.7,1
v2 teacher,development,21,3,0.1111111111111111,0.4186046511627907,0.7,2
v2 teacher,development,21,3,0.1111111111111111,0.36046511627906974,0.7,3
v2 teacher,development,21,3,0.1111111111111111,0.3023255813953488,0.7,4
v2 teacher,development,21,3,0.14814814814814814,0.4883720930232558,0.75,1
v2 teacher,development,21,3,0.1111111111111111,0.4069767441860465,0.75,2
v2 teacher,development,21,3,0.1111111111111111,0.3488372093023256,0.75,3
v2 teacher,development,21,3,0.1111111111111111,0.29069767441860467,0.75,4
v2 teacher,development,21,3,0.1111111111111111,0.46511627906976744,0.8,1
v2 teacher,development,21,3,0.1111111111111111,0.38372093023255816,0.8,2
v2 teacher,development,21,3,0.1111111111111111,0.3488372093023256,0.8,3
v2 teacher,development,21,3,0.1111111111111111,0.27906976744186046,0.8,4
v2 teacher,development,21,3,0.1111111111111111,0.4418604651162791,0.85,1
v2 teacher,development,21,3,0.1111111111111111,0.37209302325581395,0.85,2
v2 teacher,development,21,3,0.1111111111111111,0.32558139534883723,0.85,3
v2 teacher,development,21,3,0.1111111111111111,0.2558139534883721,0.85,4
v2 teacher,development,21,3,0.1111111111111111,0.4069767441860465,0.9,1
v2 teacher,development,21,3,0.1111111111111111,0.3372093023255814,0.9,2
v2 teacher,development,21,3,0.1111111111111111,0.29069767441860467,0.9,3
v2 teacher,development,21,3,0.1111111111111111,0.22093023255813954,0.9,4
v2 teacher,development,21,4,0.2962962962962963,0.7692307692307693,0.1,1
v2 teacher,development,21,4,0.2962962962962963,0.717948717948718,0.1,2
v2 teacher,development,21,4,0.25925925925925924,0.6410256410256411,0.1,3
v2 teacher,development,21,4,0.2222222222222222,0.5256410256410257,0.1,4
v2 teacher,development,21,4,0.2962962962962963,0.7307692307692307,0.15,1
v2 teacher,development,21,4,0.2962962962962963,0.6666666666666666,0.15,2
v2 teacher,development,21,4,0.18518518518518517,0.6153846153846154,0.15,3
v2 teacher,development,21,4,0.18518518518518517,0.47435897435897434,0.15,4
v2 teacher,development,21,4,0.2962962962962963,0.7307692307692307,0.2,1
v2 teacher,development,21,4,0.2962962962962963,0.6282051282051282,0.2,2
v2 teacher,development,21,4,0.18518518518518517,0.5384615384615384,0.2,3
v2 teacher,development,21,4,0.18518518518518517,0.4230769230769231,0.2,4
v2 teacher,development,21,4,0.2962962962962963,0.6794871794871795,0.25,1
v2 teacher,development,21,4,0.25925925925925924,0.5897435897435898,0.25,2
v2 teacher,development,21,4,0.18518518518518517,0.5,0.25,3
v2 teacher,development,21,4,0.18518518518518517,0.41025641025641024,0.25,4
v2 teacher,development,21,4,0.2962962962962963,0.6538461538461539,0.3,1
v2 teacher,development,21,4,0.2222222222222222,0.5897435897435898,0.3,2
v2 teacher,development,21,4,0.18518518518518517,0.44871794871794873,0.3,3
v2 teacher,development,21,4,0.18518518518518517,0.3974358974358974,0.3,4
v2 teacher,development,21,4,0.25925925925925924,0.6410256410256411,0.35,1
v2 teacher,development,21,4,0.2222222222222222,0.5769230769230769,0.35,2
v2 teacher,development,21,4,0.18518518518518517,0.4358974358974359,0.35,3
v2 teacher,development,21,4,0.18518518518518517,0.3974358974358974,0.35,4
v2 teacher,development,21,4,0.25925925925925924,0.6282051282051282,0.4,1
v2 teacher,development,21,4,0.2222222222222222,0.5128205128205128,0.4,2
v2 teacher,development,21,4,0.18518518518518517,0.4358974358974359,0.4,3
v2 teacher,development,21,4,0.18518518518518517,0.3974358974358974,0.4,4
v2 teacher,development,21,4,0.25925925925925924,0.6153846153846154,0.45,1
v2 teacher,development,21,4,0.2222222222222222,0.48717948717948717,0.45,2
v2 teacher,development,21,4,0.18518518518518517,0.3974358974358974,0.45,3
v2 teacher,development,21,4,0.18518518518518517,0.38461538461538464,0.45,4
v2 teacher,development,21,4,0.25925925925925924,0.5769230769230769,0.5,1
v2 teacher,development,21,4,0.2222222222222222,0.48717948717948717,0.5,2
v2 teacher,development,21,4,0.18518518518518517,0.3974358974358974,0.5,3
v2 teacher,development,21,4,0.18518518518518517,0.38461538461538464,0.5,4
v2 teacher,development,21,4,0.25925925925925924,0.5384615384615384,0.55,1
v2 teacher,development,21,4,0.18518518518518517,0.48717948717948717,0.55,2
v2 teacher,development,21,4,0.18518518518518517,0.38461538461538464,0.55,3
v2 teacher,development,21,4,0.18518518518518517,0.358974358974359,0.55,4
v2 teacher,development,21,4,0.25925925925925924,0.5128205128205128,0.6,1
v2 teacher,development,21,4,0.18518518518518517,0.48717948717948717,0.6,2
v2 teacher,development,21,4,0.18518518518518517,0.3717948717948718,0.6,3
v2 teacher,development,21,4,0.18518518518518517,0.34615384615384615,0.6,4
v2 teacher,development,21,4,0.25925925925925924,0.5,0.65,1
v2 teacher,development,21,4,0.18518518518518517,0.44871794871794873,0.65,2
v2 teacher,development,21,4,0.18518518518518517,0.34615384615384615,0.65,3
v2 teacher,development,21,4,0.18518518518518517,0.32051282051282054,0.65,4
v2 teacher,development,21,4,0.25925925925925924,0.48717948717948717,0.7,1
v2 teacher,development,21,4,0.18518518518518517,0.4230769230769231,0.7,2
v2 teacher,development,21,4,0.18518518518518517,0.3333333333333333,0.7,3
v2 teacher,development,21,4,0.18518518518518517,0.2948717948717949,0.7,4
v2 teacher,development,21,4,0.2222222222222222,0.46153846153846156,0.75,1
v2 teacher,development,21,4,0.18518518518518517,0.41025641025641024,0.75,2
v2 teacher,development,21,4,0.18518518518518517,0.3076923076923077,0.75,3
v2 teacher,development,21,4,0.18518518518518517,0.2692307692307692,0.75,4
v2 teacher,development,21,4,0.2222222222222222,0.46153846153846156,0.8,1
v2 teacher,development,21,4,0.18518518518518517,0.358974358974359,0.8,2
v2 teacher,development,21,4,0.18518518518518517,0.2692307692307692,0.8,3
v2 teacher,development,21,4,0.1111111111111111,0.2564102564102564,0.8,4
v2 teacher,development,21,4,0.2222222222222222,0.41025641025641024,0.85,1
v2 teacher,development,21,4,0.18518518518518517,0.32051282051282054,0.85,2
v2 teacher,development,21,4,0.18518518518518517,0.2564102564102564,0.85,3
v2 teacher,development,21,4,0.1111111111111111,0.24358974358974358,0.85,4
v2 teacher,development,21,4,0.2222222222222222,0.358974358974359,0.9,1
v2 teacher,development,21,4,0.14814814814814814,0.2948717948717949,0.9,2
v2 teacher,development,21,4,0.14814814814814814,0.2564102564102564,0.9,3
v2 teacher,development,21,4,0.1111111111111111,0.21794871794871795,0.9,4
v2 teacher,development,42,0,0.1111111111111111,0.7105263157894737,0.1,1
v2 teacher,development,42,0,0.1111111111111111,0.6973684210526315,0.1,2
v2 teacher,development,42,0,0.1111111111111111,0.6447368421052632,0.1,3
v2 teacher,development,42,0,0.07407407407407407,0.6052631578947368,0.1,4
v2 teacher,development,42,0,0.1111111111111111,0.7105263157894737,0.15,1
v2 teacher,development,42,0,0.1111111111111111,0.6710526315789473,0.15,2
v2 teacher,development,42,0,0.1111111111111111,0.631578947368421,0.15,3
v2 teacher,development,42,0,0.07407407407407407,0.5657894736842105,0.15,4
v2 teacher,development,42,0,0.1111111111111111,0.6710526315789473,0.2,1
v2 teacher,development,42,0,0.1111111111111111,0.631578947368421,0.2,2
v2 teacher,development,42,0,0.1111111111111111,0.6052631578947368,0.2,3
v2 teacher,development,42,0,0.07407407407407407,0.5394736842105263,0.2,4
v2 teacher,development,42,0,0.1111111111111111,0.6447368421052632,0.25,1
v2 teacher,development,42,0,0.1111111111111111,0.618421052631579,0.25,2
v2 teacher,development,42,0,0.1111111111111111,0.5789473684210527,0.25,3
v2 teacher,development,42,0,0.07407407407407407,0.5131578947368421,0.25,4
v2 teacher,development,42,0,0.1111111111111111,0.6447368421052632,0.3,1
v2 teacher,development,42,0,0.1111111111111111,0.618421052631579,0.3,2
v2 teacher,development,42,0,0.1111111111111111,0.5657894736842105,0.3,3
v2 teacher,development,42,0,0.07407407407407407,0.4868421052631579,0.3,4
v2 teacher,development,42,0,0.1111111111111111,0.6447368421052632,0.35,1
v2 teacher,development,42,0,0.1111111111111111,0.618421052631579,0.35,2
v2 teacher,development,42,0,0.1111111111111111,0.5657894736842105,0.35,3
v2 teacher,development,42,0,0.07407407407407407,0.47368421052631576,0.35,4
v2 teacher,development,42,0,0.1111111111111111,0.631578947368421,0.4,1
v2 teacher,development,42,0,0.1111111111111111,0.6052631578947368,0.4,2
v2 teacher,development,42,0,0.1111111111111111,0.5526315789473685,0.4,3
v2 teacher,development,42,0,0.07407407407407407,0.4473684210526316,0.4,4
v2 teacher,development,42,0,0.1111111111111111,0.631578947368421,0.45,1
v2 teacher,development,42,0,0.1111111111111111,0.5657894736842105,0.45,2
v2 teacher,development,42,0,0.1111111111111111,0.5131578947368421,0.45,3
v2 teacher,development,42,0,0.07407407407407407,0.4473684210526316,0.45,4
v2 teacher,development,42,0,0.1111111111111111,0.6052631578947368,0.5,1
v2 teacher,development,42,0,0.1111111111111111,0.5394736842105263,0.5,2
v2 teacher,development,42,0,0.1111111111111111,0.4868421052631579,0.5,3
v2 teacher,development,42,0,0.07407407407407407,0.4342105263157895,0.5,4
v2 teacher,development,42,0,0.1111111111111111,0.6052631578947368,0.55,1
v2 teacher,development,42,0,0.1111111111111111,0.5394736842105263,0.55,2
v2 teacher,development,42,0,0.1111111111111111,0.4605263157894737,0.55,3
v2 teacher,development,42,0,0.07407407407407407,0.4342105263157895,0.55,4
v2 teacher,development,42,0,0.1111111111111111,0.5921052631578947,0.6,1
v2 teacher,development,42,0,0.1111111111111111,0.5131578947368421,0.6,2
v2 teacher,development,42,0,0.1111111111111111,0.42105263157894735,0.6,3
v2 teacher,development,42,0,0.07407407407407407,0.39473684210526316,0.6,4
v2 teacher,development,42,0,0.1111111111111111,0.5789473684210527,0.65,1
v2 teacher,development,42,0,0.1111111111111111,0.5,0.65,2
v2 teacher,development,42,0,0.1111111111111111,0.42105263157894735,0.65,3
v2 teacher,development,42,0,0.07407407407407407,0.39473684210526316,0.65,4
v2 teacher,development,42,0,0.1111111111111111,0.5657894736842105,0.7,1
v2 teacher,development,42,0,0.1111111111111111,0.47368421052631576,0.7,2
v2 teacher,development,42,0,0.1111111111111111,0.40789473684210525,0.7,3
v2 teacher,development,42,0,0.07407407407407407,0.3815789473684211,0.7,4
v2 teacher,development,42,0,0.1111111111111111,0.5394736842105263,0.75,1
v2 teacher,development,42,0,0.1111111111111111,0.4605263157894737,0.75,2
v2 teacher,development,42,0,0.1111111111111111,0.40789473684210525,0.75,3
v2 teacher,development,42,0,0.07407407407407407,0.3815789473684211,0.75,4
v2 teacher,development,42,0,0.1111111111111111,0.5,0.8,1
v2 teacher,development,42,0,0.1111111111111111,0.4473684210526316,0.8,2
v2 teacher,development,42,0,0.1111111111111111,0.39473684210526316,0.8,3
v2 teacher,development,42,0,0.07407407407407407,0.3815789473684211,0.8,4
v2 teacher,development,42,0,0.1111111111111111,0.4868421052631579,0.85,1
v2 teacher,development,42,0,0.1111111111111111,0.4342105263157895,0.85,2
v2 teacher,development,42,0,0.1111111111111111,0.3815789473684211,0.85,3
v2 teacher,development,42,0,0.07407407407407407,0.35526315789473684,0.85,4
v2 teacher,development,42,0,0.1111111111111111,0.4605263157894737,0.9,1
v2 teacher,development,42,0,0.1111111111111111,0.39473684210526316,0.9,2
v2 teacher,development,42,0,0.1111111111111111,0.3815789473684211,0.9,3
v2 teacher,development,42,0,0.037037037037037035,0.32894736842105265,0.9,4
v2 teacher,development,42,1,0.18518518518518517,0.7662337662337663,0.1,1
v2 teacher,development,42,1,0.14814814814814814,0.7272727272727273,0.1,2
v2 teacher,development,42,1,0.07407407407407407,0.6753246753246753,0.1,3
v2 teacher,development,42,1,0.07407407407407407,0.6103896103896104,0.1,4
v2 teacher,development,42,1,0.18518518518518517,0.7272727272727273,0.15,1
v2 teacher,development,42,1,0.14814814814814814,0.6883116883116883,0.15,2
v2 teacher,development,42,1,0.07407407407407407,0.6623376623376623,0.15,3
v2 teacher,development,42,1,0.037037037037037035,0.6103896103896104,0.15,4
v2 teacher,development,42,1,0.14814814814814814,0.7142857142857143,0.2,1
v2 teacher,development,42,1,0.14814814814814814,0.6883116883116883,0.2,2
v2 teacher,development,42,1,0.037037037037037035,0.6233766233766234,0.2,3
v2 teacher,development,42,1,0.037037037037037035,0.6103896103896104,0.2,4
v2 teacher,development,42,1,0.14814814814814814,0.7012987012987013,0.25,1
v2 teacher,development,42,1,0.1111111111111111,0.6883116883116883,0.25,2
v2 teacher,development,42,1,0.037037037037037035,0.5974025974025974,0.25,3
v2 teacher,development,42,1,0.037037037037037035,0.5844155844155844,0.25,4
v2 teacher,development,42,1,0.14814814814814814,0.7012987012987013,0.3,1
v2 teacher,development,42,1,0.07407407407407407,0.6883116883116883,0.3,2
v2 teacher,development,42,1,0.037037037037037035,0.5974025974025974,0.3,3
v2 teacher,development,42,1,0.037037037037037035,0.5714285714285714,0.3,4
v2 teacher,development,42,1,0.14814814814814814,0.7012987012987013,0.35,1
v2 teacher,development,42,1,0.07407407407407407,0.6363636363636364,0.35,2
v2 teacher,development,42,1,0.037037037037037035,0.5714285714285714,0.35,3
v2 teacher,development,42,1,0.037037037037037035,0.5454545454545454,0.35,4
v2 teacher,development,42,1,0.14814814814814814,0.6753246753246753,0.4,1
v2 teacher,development,42,1,0.07407407407407407,0.6103896103896104,0.4,2
v2 teacher,development,42,1,0.037037037037037035,0.5584415584415584,0.4,3
v2 teacher,development,42,1,0.037037037037037035,0.5194805194805194,0.4,4
v2 teacher,development,42,1,0.14814814814814814,0.6623376623376623,0.45,1
v2 teacher,development,42,1,0.07407407407407407,0.5974025974025974,0.45,2
v2 teacher,development,42,1,0.037037037037037035,0.5454545454545454,0.45,3
v2 teacher,development,42,1,0.037037037037037035,0.5064935064935064,0.45,4
v2 teacher,development,42,1,0.14814814814814814,0.6623376623376623,0.5,1
v2 teacher,development,42,1,0.037037037037037035,0.5714285714285714,0.5,2
v2 teacher,development,42,1,0.037037037037037035,0.5324675324675324,0.5,3
v2 teacher,development,42,1,0.0,0.4935064935064935,0.5,4
v2 teacher,development,42,1,0.14814814814814814,0.6623376623376623,0.55,1
v2 teacher,development,42,1,0.037037037037037035,0.5584415584415584,0.55,2
v2 teacher,development,42,1,0.037037037037037035,0.5194805194805194,0.55,3
v2 teacher,development,42,1,0.0,0.4675324675324675,0.55,4
v2 teacher,development,42,1,0.14814814814814814,0.6363636363636364,0.6,1
v2 teacher,development,42,1,0.037037037037037035,0.5324675324675324,0.6,2
v2 teacher,development,42,1,0.037037037037037035,0.5194805194805194,0.6,3
v2 teacher,development,42,1,0.0,0.44155844155844154,0.6,4
v2 teacher,development,42,1,0.1111111111111111,0.5714285714285714,0.65,1
v2 teacher,development,42,1,0.037037037037037035,0.5194805194805194,0.65,2
v2 teacher,development,42,1,0.0,0.5064935064935064,0.65,3
v2 teacher,development,42,1,0.0,0.4155844155844156,0.65,4
v2 teacher,development,42,1,0.07407407407407407,0.5584415584415584,0.7,1
v2 teacher,development,42,1,0.0,0.5194805194805194,0.7,2
v2 teacher,development,42,1,0.0,0.4805194805194805,0.7,3
v2 teacher,development,42,1,0.0,0.36363636363636365,0.7,4
v2 teacher,development,42,1,0.037037037037037035,0.5584415584415584,0.75,1
v2 teacher,development,42,1,0.0,0.5194805194805194,0.75,2
v2 teacher,development,42,1,0.0,0.44155844155844154,0.75,3
v2 teacher,development,42,1,0.0,0.3116883116883117,0.75,4
v2 teacher,development,42,1,0.037037037037037035,0.5584415584415584,0.8,1
v2 teacher,development,42,1,0.0,0.4805194805194805,0.8,2
v2 teacher,development,42,1,0.0,0.38961038961038963,0.8,3
v2 teacher,development,42,1,0.0,0.3116883116883117,0.8,4
v2 teacher,development,42,1,0.0,0.5194805194805194,0.85,1
v2 teacher,development,42,1,0.0,0.44155844155844154,0.85,2
v2 teacher,development,42,1,0.0,0.35064935064935066,0.85,3
v2 teacher,development,42,1,0.0,0.2727272727272727,0.85,4
v2 teacher,development,42,1,0.0,0.4805194805194805,0.9,1
v2 teacher,development,42,1,0.0,0.37662337662337664,0.9,2
v2 teacher,development,42,1,0.0,0.33766233766233766,0.9,3
v2 teacher,development,42,1,0.0,0.24675324675324675,0.9,4
v2 teacher,development,42,2,0.23076923076923078,0.6582278481012658,0.1,1
v2 teacher,development,42,2,0.23076923076923078,0.569620253164557,0.1,2
v2 teacher,development,42,2,0.23076923076923078,0.5063291139240507,0.1,3
v2 teacher,development,42,2,0.19230769230769232,0.43037974683544306,0.1,4
v2 teacher,development,42,2,0.23076923076923078,0.6075949367088608,0.15,1
v2 teacher,development,42,2,0.23076923076923078,0.5443037974683544,0.15,2
v2 teacher,development,42,2,0.23076923076923078,0.4430379746835443,0.15,3
v2 teacher,development,42,2,0.19230769230769232,0.35443037974683544,0.15,4
v2 teacher,development,42,2,0.23076923076923078,0.5949367088607594,0.2,1
v2 teacher,development,42,2,0.19230769230769232,0.5316455696202531,0.2,2
v2 teacher,development,42,2,0.19230769230769232,0.3924050632911392,0.2,3
v2 teacher,development,42,2,0.19230769230769232,0.31645569620253167,0.2,4
v2 teacher,development,42,2,0.19230769230769232,0.5822784810126582,0.25,1
v2 teacher,development,42,2,0.19230769230769232,0.4936708860759494,0.25,2
v2 teacher,development,42,2,0.19230769230769232,0.3670886075949367,0.25,3
v2 teacher,development,42,2,0.19230769230769232,0.2911392405063291,0.25,4
v2 teacher,development,42,2,0.19230769230769232,0.5569620253164557,0.3,1
v2 teacher,development,42,2,0.19230769230769232,0.46835443037974683,0.3,2
v2 teacher,development,42,2,0.19230769230769232,0.3291139240506329,0.3,3
v2 teacher,development,42,2,0.19230769230769232,0.25316455696202533,0.3,4
v2 teacher,development,42,2,0.19230769230769232,0.5316455696202531,0.35,1
v2 teacher,development,42,2,0.15384615384615385,0.4050632911392405,0.35,2
v2 teacher,development,42,2,0.15384615384615385,0.3037974683544304,0.35,3
v2 teacher,development,42,2,0.15384615384615385,0.25316455696202533,0.35,4
v2 teacher,development,42,2,0.15384615384615385,0.4810126582278481,0.4,1
